Shanghai,DOW,Y
1217.43,2566.149902,8.28
1208.27,2582.790039,8.28
1216.79,2571.419922,8.28
1225.93,2510.699951,8.28
1216.76,2450.98999,8.28
1217.32,2498.090088,8.28
1223.48,2484.090088,8.28
1236.87,2485.860107,8.28
1235.8,2471.050049,8.28
1253.28,2450.719971,8.28
1259.77,2484.699951,8.28
1283.12,2494.120117,8.28
1286.56,2480.610107,8.28
1286.2,2508.590088,8.28
1282.99,2613.97998,8.28
1282.51,2650.090088,8.28
1293.74,2666.919922,8.28
1290.6,2661.939941,8.28
1285.5,2652.469971,8.28
1275.61,2665.439941,8.28
1275.37,2642.76001,8.28
1273.79,2630.52002,8.28
1278.92,2619.100098,8.28
1263.85,2620.320068,8.28
1252.82,2649.72998,8.28
1245.08,2692.280029,8.28
1247.42,2732.01001,8.28
1234.36,2729.370117,8.28
1236.97,2741.699951,8.28
1232.51,2776.189941,8.28
1219.2,2789.110107,8.28
1209.54,2763.169922,8.28
1223.26,2752.100098,8.28
1224.09,2731.75,8.28
1204.63,2733.879883,8.28
1214.21,2758.709961,8.28
1196.3,2790.060059,8.28
1194.84,2786.040039,8.28
1183.06,2807.959961,8.28
1160.09,2803.73999,8.28
1155.92,2829.949951,8.28
1154.43,2881.580078,8.28
1185.97,2878.330078,8.28
1172.51,2876.080078,8.28
1168.98,2882.389893,8.28
1173.91,2821.52002,8.28
1159.94,2830.639893,8.28
1142.73,2826.030029,8.28
1148.26,2776.969971,8.28
1146.7,2815.209961,8.28
1125.82,2836.899902,8.28
1119.96,2825.560059,8.28
1132.59,2812.469971,8.28
1137.73,2765.600098,8.28
1168.81,2747.209961,8.28
1172.81,2709.23999,8.28
1158.87,2738.830078,8.28
1148.15,2733.449951,8.28
1148.65,2777.26001,8.28
1137.31,2792.600098,8.28
1153.12,2813.830078,8.28
1158.55,2823.939941,8.28
1151.37,2861.310059,8.28
1158.5,2861.540039,8.28
1162.35,2858.850098,8.28
1148.12,2882.25,8.28
1138.21,2882.709961,8.28
1146.49,2870.830078,8.28
1140.97,2864.719971,8.28
1134.67,2899.679932,8.28
1120.53,2971.570068,8.28
1126.4,2969.620117,8.28
1116.87,2995.830078,8.28
1103.5,2972.800049,8.28
1081.44,2931.780029,8.28
1065.82,2899.899902,8.28
1090.09,2831.530029,8.28
1097.97,2891.689941,8.28
1100.92,2897.51001,8.28
1128.74,2880.399902,8.28
1128.95,2867.580078,8.28
1132.36,2837.080078,8.28
1142.11,2862.050049,8.28
1136.94,2889.320068,8.28
1132.74,2849.040039,8.28
1149.92,2861.48999,8.28
1158.7,2899.26001,8.28
1164.64,2895.439941,8.28
1166.93,2870.580078,8.28
1159.1,2892.22998,8.28
1151.99,2878.419922,8.28
1172.92,2882.27002,8.28
1172.74,2876.5,8.28
1170.95,2832.100098,8.28
1169.03,2834.139893,8.28
1156.85,2873.790039,8.28
1161.12,2836.209961,8.28
1169.49,2847.899902,8.28
1157.51,2840.189941,8.28
1158.05,2860.649902,8.28
1168.5,2871.080078,8.28
1184.4,2935.469971,8.28
1194.47,2927.810059,8.28
1199.6,2907.840088,8.28
1201.63,2890.22998,8.28
1202.47,2876.110107,8.28
1205.14,2878.300049,8.28
1195.34,2883.139893,8.28
1178.19,2876.919922,8.28
1181.52,2921.169922,8.28
1170.62,2990.379883,8.28
1166.24,2980.030029,8.28
1159.47,2968.929932,8.28
1171.6,2987.72998,8.28
1144.07,3009.540039,8.28
1137.16,3012.639893,8.28
1140,3050.879883,8.28
1112.79,3041.679932,8.28
1091.69,3023.379883,8.28
1091.09,3070.98999,8.28
1116.4,3030.840088,8.28
1120.93,3014.679932,8.28
1111.76,2952.330078,8.28
1116.93,2962.47998,8.28
1128.22,3009.409912,8.28
1120.74,2992.939941,8.28
1071.93,3035.02002,8.28
1095.4,3021.23999,8.28
1100,2981.060059,8.28
1088.86,2996.399902,8.28
1063.28,3041.560059,8.28
1065.56,3021.469971,8.28
1059.87,3044.810059,8.28
1109.09,3071.98999,8.28
1147.71,3074.370117,8.28
1168.72,3102.51001,8.28
1213.65,3103.600098,8.28
1202.88,3124.969971,8.28
1236.05,3140.590088,8.28
1283.02,3165.219971,8.28
1277.15,3166.909912,8.28
1279.33,3162.570068,8.28
1311.59,3197.629883,8.28
1287.93,3235.419922,8.28
1268.32,3222.370117,8.28
1285.58,3234.23999,8.28
1326.52,3257.850098,8.28
1333.64,3271.27002,8.28
1348.61,3285.449951,8.28
1364.35,3270.370117,8.28
1370.39,3330.280029,8.28
1427.71,3308.47998,8.28
1387.59,3324.639893,8.28
1460.17,3323.01001,8.28
1501.01,3342.26001,8.28
1498.91,3333.580078,8.28
1546.41,3344.580078,8.28
1564.44,3344.129883,8.28
1606.5,3366.129883,8.28
1654.11,3305.5,8.28
1593.86,3297.219971,8.28
1693.16,3293.22998,8.28
1739.2,3298.419922,8.28
1689.43,3301.030029,8.28
1560.79,3283.850098,8.28
1613.53,3240.580078,8.28
1581.82,3215.679932,8.28
1517.25,3251.22998,8.28
1568.65,3184.459961,8.28
1577.99,3215.100098,8.28
1584.75,3224.929932,8.28
1559.73,3211.719971,8.28
1524.82,3229.639893,8.28
1559.52,3270.649902,8.28
1549.34,3299.040039,8.28
1519.74,3259.870117,8.28
1479.08,3236.340088,8.28
1574.6,3214.159912,8.28
1609.81,3187.189941,8.28
1550.73,3206.050049,8.28
1585.98,3213.76001,8.28
1602.03,3262.600098,8.28
1590.71,3263.929932,8.28
1597.2,3265.830078,8.28
1595.86,3258.97998,8.28
1601.46,3237.639893,8.28
1616.28,3221.98999,8.28
1626.84,3183.870117,8.28
1649.13,3179.840088,8.28
1653.54,3217.219971,8.28
1646.59,3246.879883,8.28
1628.84,3262.98999,8.28
1602.15,3295.719971,8.28
1583.4,3322.689941,8.28
1575.64,3316.139893,8.28
1571.9,3324.419922,8.28
1560.07,3307.909912,8.28
1576.4,3316.870117,8.28
1581.93,3316.449951,8.28
1637.74,3306.409912,8.28
1628.93,3304.959961,8.28
1645,3307.199951,8.28
1648.47,3311.77002,8.28
1625.77,3322.719971,8.28
1638.23,3282.27002,8.28
1633.9,3284.889893,8.28
1619.04,3271.090088,8.28
1627.12,3255.5,8.28
1599.55,3247.169922,8.28
1611.96,3272.370117,8.28
1587.89,3266.73999,8.28
1560.68,3212.669922,8.28
1562.79,3187.75,8.28
1571.6,3195.540039,8.28
1675.12,3194.379883,8.28
1659.93,3184.25,8.28
1670.14,3208.320068,8.28
1672.89,3182.429932,8.28
1662.8,3182.459961,8.28
1645.51,3153.820068,8.28
1648.56,3175.379883,8.28
1633.84,3172.310059,8.28
1625.59,3213.209961,8.28
1617.06,3230.060059,8.28
1604.2,3242.340088,8.28
1619.33,3212.429932,8.28
1602.16,3209.639893,8.28
1591.43,3239.909912,8.28
1584.95,3285.820068,8.28
1570.7,3293.300049,8.28
1534.52,3323.429932,8.28
1522.48,3274.409912,8.28
1537.8,3244.540039,8.28
1507.42,3195.149902,8.28
1508.73,3168.419922,8.28
1543.8,3195.959961,8.28
1501.66,3169.060059,8.28
1470.9,3237.080078,8.28
1485.83,3210.300049,8.28
1458.53,3201.370117,8.28
1497.46,3218.449951,8.28
1468.27,3207.850098,8.28
1482.67,3204.02002,8.28
1536.82,3177.290039,8.28
1514.53,3156.959961,8.28
1504.56,3121.129883,8.28
1493.1,3138.98999,8.28
1487.47,3134.669922,8.28
1475.68,3073.580078,8.28
1464.83,3054.540039,8.28
1465.23,3000.860107,8.28
1471.38,2989.939941,8.28
1464.03,2989.189941,8.28
1450.15,2979.48999,8.28
1443.9,2980.870117,8.28
1450.33,3013.01001,8.28
1451.54,2998.870117,8.28
1431.32,3048.610107,8.28
1462.79,3048.290039,8.28
1482.45,3088.72998,8.28
1468.47,3077.870117,8.28
1464.59,3107.879883,8.28
1466.43,3089.070068,8.28
1454.58,3033.550049,8.28
1444.24,2993.310059,8.28
1444.51,3006.959961,8.28
1435.47,2937.949951,8.28
1434.97,2959.959961,8.28
1447.12,2973.23999,8.28
1435.84,2995.959961,8.28
1437.23,2977.530029,8.28
1426.99,3021.47998,8.28
1428.26,3000.649902,8.28
1424.85,2984.840088,8.28
1416.73,3032.879883,8.28
1428.94,3100.649902,8.28
1417.11,3130.22998,8.28
1422.26,3096.189941,8.28
1451.06,3084.800049,8.28
1434.87,3091.449951,8.28
1419.55,3091,8.28
1395.5,3108.639893,8.28
1387.51,3114.840088,8.28
1369.46,3083,8.28
1355.37,3079,8.28
1345.35,3083.25,8.28
1348.82,3132.600098,8.28
1356.93,3122.169922,8.28
1366.58,3160.550049,8.28
1406.37,3129.23999,8.28
1409.68,3156.360107,8.28
1463.94,3138.01001,8.28
1516.6,3139.590088,8.28
1545.11,3119.439941,8.28
1479.78,3113.179932,8.28
1438.02,3103.570068,8.28
1424.44,3086.439941,8.28
1408.85,3083.48999,8.28
1433.33,3097.77002,8.28
1426.62,3109.939941,8.28
1440.72,3165.459961,8.28
1466.86,3146.23999,8.28
1465.09,3111.070068,8.28
1477.34,3099.169922,8.28
1476.51,3101.330078,8.28
1481.12,3125.780029,8.28
1506.77,3117.77002,8.28
1535,3113.719971,8.28
1673.94,3133.110107,8.28
1670.67,3134.179932,8.28
1693.11,3142.459961,8.28
1640.65,3114,8.28
1668.09,3120.47998,8.28
1677.14,3122.060059,8.28
1632.29,3175.800049,8.28
1594.93,3183.5,8.28
1634.31,3203.449951,8.28
1631.58,3201.929932,8.28
1704.86,3203.929932,8.28
1714.58,3214.379883,8.28
1697.74,3170.199951,8.28
1713.01,3090.909912,8.28
1738.02,3133.610107,8.28
1681.09,3177.959961,8.28
1694.8,3242.060059,8.28
1726.03,3251.860107,8.28
1732.35,3230.850098,8.28
1705.05,3242.310059,8.28
1728.88,3242.060059,8.28
1681.56,3271.899902,8.28
1681.47,3229.199951,8.28
1607.53,3216.939941,8.28
1658.6,3193.639893,8.28
1699.25,3179.810059,8.28
1710.32,3120.300049,8.28
1720.45,3103.169922,8.28
1747.24,3113.699951,8.28
1730.5,3103.600098,8.28
1775.91,3036.26001,8.28
1791.44,3086.090088,8.28
1788.81,3101.959961,8.28
1810.98,3099.080078,8.28
1800.22,3110.580078,8.28
1801,3088.040039,8.28
1760.69,3065.73999,8.28
1771.2,3084.98999,8.28
1809.14,3027.370117,8.28
1819.9,2999.47998,8.28
1826.06,2947.48999,8.28
1821.17,2973.179932,8.28
1807.33,3006.699951,8.28
1831.55,2976.709961,8.28
1833.66,2967.620117,8.28
1795.06,2896.22998,8.28
1813.49,2912.73999,8.28
1828.71,2886.110107,8.28
1847.03,2839.689941,8.28
1841.06,2781.689941,8.28
1837.4,2830.399902,8.28
1833.47,2853.080078,8.28
1832.78,2854.780029,8.28
1806.83,2851.850098,8.28
1836.32,2909.47998,8.28
1836.64,2845.139893,8.28
1806.64,2751.550049,8.28
1752.69,2774.889893,8.28
1724.05,2799.810059,8.28
1720.61,2793.040039,8.28
1704.59,2799.860107,8.28
1724.54,2768.47998,8.28
1725.4,2873.179932,8.28
1758.54,3017.23999,8.28
1777.83,2989.870117,8.28
1824.74,2997.820068,8.28
1832.08,3056.27002,8.28
1855.49,3040.959961,8.28
1880.7,3105.040039,8.28
1879.62,3094.48999,8.28
1898.75,3080.219971,8.28
1877.47,3055.040039,8.28
1894.55,3083.350098,8.28
1903.49,3072.340088,8.28
1916.25,3081.149902,8.28
1899.09,3128.590088,8.28
1925.54,3122.439941,8.28
1935.03,3119.25,8.28
1925.21,3134.909912,8.28
1900.79,3131.340088,8.28
1912.56,3159.030029,8.28
1938.67,3194.459961,8.28
1932.29,3180.080078,8.28
1942.29,3147.800049,8.28
1926.94,2979.840088,8.28
1915.2,3026,8.28
1895.35,3075.52002,8.28
1913.13,3068.860107,8.28
1913.9,3113.040039,8.28
1939.63,3128.530029,8.28
1948.64,3205.189941,8.28
1942.9,3174.75,8.28
1947.48,3146.51001,8.28
1937.26,3107.709961,8.28
1928.11,3127.540039,8.28
1895.64,3105.73999,8.28
1907.93,3047.689941,8.28
1909.19,3042.179932,8.28
1902.55,3084.469971,8.28
1932.79,3108.639893,8.28
1948.02,3086.48999,8.28
1960.54,3055.899902,8.28
1973.37,3110.560059,8.28
1979.2,3108.25,8.28
1987.19,3142.790039,8.28
1982.48,3166.429932,8.28
1993.99,3120.580078,8.28
1998.43,3119.459961,8.28
1991.56,3083.050049,8.28
1996.34,3069.040039,8.28
1989.24,3044.909912,8.28
1996.58,3080.030029,8.28
2012.32,3017.699951,8.28
2012.35,3011.280029,8.28
2012.79,3058.48999,8.28
2023.54,3058.060059,8.28
2028.15,3093.850098,8.28
2030.68,3121.75,8.28
2036.3,3104.050049,8.28
2026.36,3095.76001,8.28
2039.42,3112.840088,8.28
2049.92,3081.610107,8.28
2061.18,3086.409912,8.28
2065.94,3081.689941,8.28
2062.67,3087.669922,8.28
2076.3,3087.290039,8.28
2076.82,3089.040039,8.28
2083.47,3032.98999,8.28
2091.59,3049.040039,8.28
2090.18,3024.5,8.28
2108.69,3035.540039,8.28
2074.7,3001.530029,8.28
2057.92,3011.97998,8.28
2071.16,3031.419922,8.28
2086.7,3019.209961,8.28
2100.59,3044,8.28
2105.48,3009.77002,8.28
2076.14,2990.840088,8.28
2021.2,3037.51001,8.28
1999.86,3031.169922,8.28
2010.6,3044.949951,8.28
1963.79,3074.610107,8.28
1925.91,3091.129883,8.28
1950.66,3114.969971,8.28
1959.31,3135.669922,8.28
1972.04,3141.209961,8.28
1979.1,3148.429932,8.28
1988.94,3144.47998,8.28
1979.51,3135.919922,8.28
1978.43,3116.290039,8.28
1946.75,3134.100098,8.28
1903.15,3118.179932,8.28
1922.29,3110,8.28
1907.31,3113.149902,8.28
1891.98,3069.550049,8.28
1875.91,3091.129883,8.28
1887.83,3068.22998,8.28
1914.09,3083.810059,8.28
1889.29,3117.820068,8.28
1910.16,3142.689941,8.28
1915.35,3157.860107,8.28
1942.15,3174.120117,8.28
1933.73,3206.830078,8.28
1926.32,3231.52002,8.28
1918.16,3203.689941,8.28
1902.81,3202.919922,8.28
1909.49,3243.610107,8.28
1922.85,3276.26001,8.28
1913.42,3251.129883,8.28
1947.45,3237.330078,8.28
1958.94,3244.77002,8.28
1956.34,3240.070068,8.28
1977.25,3239.879883,8.28
1967.67,3251.26001,8.28
1967.4,3240.889893,8.28
1973.58,3239.110107,8.28
1961.29,3245.280029,8.28
1977.36,3265.01001,8.28
1984.26,3247.5,8.28
1981.63,3223.800049,8.28
1991.17,3249.830078,8.28
1997.08,3254.050049,8.28
2012.91,3272.179932,8.28
2032.48,3295.679932,8.28
2047.46,3285.959961,8.28
2070.79,3296.22998,8.28
2085.12,3300.830078,8.28
2081.91,3305.459961,8.28
2095.98,3303.590088,8.28
2093.24,3276.300049,8.28
2101.39,3252.340088,8.28
2097.98,3215.889893,8.28
2113.3,3178.080078,8.28
2119.44,3141.070068,8.28
2053.37,3146.97998,8.28
2049.67,3180.199951,8.28
2079.4,3169.090088,8.28
2067.49,3150.689941,8.28
2070.61,3154.840088,8.28
2081.84,3211.629883,8.28
2092.14,3173.959961,8.28
2091.67,3176.469971,8.28
2075.63,3171.47998,8.28
2075.04,3174.5,8.28
2073.16,3152.75,8.28
2046.08,3132.159912,8.28
2059.05,3120.639893,8.28
2056.12,3124.709961,8.28
2051.08,3097.300049,8.28
2039.36,3008.01001,8.28
2044.55,3055.77002,8.28
2049.03,3075.860107,8.28
2071.27,3042.23999,8.28
2076.89,3003.540039,8.28
2069.77,3053.449951,8.28
2068.17,3067.669922,8.28
2076.27,3073.120117,8.28
2058.24,3096.02002,8.28
2053.7,3063.199951,8.28
2073.48,3073.439941,8.28
2103.47,3133.850098,8.28
2123.9,3230.300049,8.28
2117.41,3269.100098,8.28
2125.3,3271.47998,8.28
2102.06,3264.290039,8.28
2101.14,3234.669922,8.28
2125.61,3273.820068,8.28
2119.14,3264.790039,8.28
2104.75,3259.840088,8.28
2032.44,3245.72998,8.28
2045.89,3200.439941,8.28
2034.58,3193.889893,8.28
2043.11,3217.969971,8.28
2065.61,3235.330078,8.28
2008.03,3230.409912,8.28
1995.32,3240.77002,8.28
1979.94,3204.98999,8.28
1930.14,3209.810059,8.28
1956.97,3179.25,8.28
1961.22,3203.899902,8.28
1963.53,3209.689941,8.28
1963.2,3203.350098,8.28
1946.48,3218.889893,8.28
1941.96,3165.169922,8.28
1967.55,3154.120117,8.28
1953.22,3193.01001,8.28
1909.33,3264.679932,8.28
1907.26,3213.76001,8.28
1936.35,3204.189941,8.28
1954.69,3240.48999,8.28
1962.04,3256.840088,8.28
1959.18,3260.969971,8.28
1965.12,3255,8.28
1985.11,3201.77002,8.28
1984.2,3152.679932,8.28
1990.06,3212.73999,8.28
1991.18,3212.51001,8.28
2000.9,3166.97998,8.28
2011.66,3198.909912,8.28
2012.55,3251.860107,8.28
1998.7,3284.399902,8.28
2018.62,3316.22998,8.28
2022.6,3323.73999,8.28
2020.24,3317.610107,8.28
2036.62,3250.639893,8.28
2045.79,3288.090088,8.28
2066.39,3269.790039,8.28
2087.53,3219.620117,8.28
2053.54,3233.889893,8.28
2089.88,3198.100098,8.28
2107.26,3197.209961,8.28
2106.87,3167.899902,8.28
2101.66,3156.679932,8.28
2112.78,3181.149902,8.28
2125.08,3175.969971,8.28
2123.05,3198.300049,8.28
2090.72,3166.97998,8.28
2112.6,3182.149902,8.28
2108.61,3211.75,8.28
2117.37,3207.679932,8.28
2128.48,3247.679932,8.28
2131.4,3227.209961,8.28
2134.8,3249.370117,8.28
2145.4,3285.939941,8.28
2168.06,3295.820068,8.28
2176.68,3311.75,8.27
2172.56,3287.649902,8.28
2172.87,3308.830078,8.28
2152.34,3303.709961,8.28
2150.43,3305.01001,8.28
2166.17,3302.629883,8.28
2119.18,3294.179932,8.28
2105.06,3322.189941,8.28
2115.11,3316.75,8.28
2119.18,3285.409912,8.28
2137.99,3306.48999,8.28
2132.89,3286.26001,8.28
2147.28,3274.080078,8.28
2155.41,3228.439941,8.28
2178.47,3224.72998,8.28
2191.06,3198.860107,8.28
2199.51,3249.120117,8.28
2194.65,3248.649902,8.28
2203.37,3211.179932,8.28
2213.59,3192.51001,8.28
2210.34,3210.889893,8.28
2197.59,3236.48999,8.28
2198.3,3248.72998,8.28
2193.58,3277.149902,8.28
2179.7,3309.659912,8.28
2180.28,3246.379883,8.28
2211.2,3133.77002,8.28
2214.26,3116.459961,8.28
2219.59,3027.350098,8.28
2226.78,3059.550049,8.28
2234.99,2993.919922,8.28
2238.5,3027.72998,8.28
2229.81,2985.23999,8.28
2223.07,2934.949951,8.28
2214.62,2882.280029,8.28
2222.96,2910.449951,8.28
2242.42,2990.800049,8.28
2202.4,3067.26001,8.28
2210.97,3026.399902,8.28
2167.65,3026.689941,8.28
2170.45,3059.969971,8.28
2163.12,3040.110107,8.28
2189.14,2973,8.28
2206.07,2974,8.28
2230.2,3055.929932,8.28
2233.59,2994.459961,8.28
2229.83,3027.689941,8.28
2219.25,3113.23999,8.28
2218.03,3086.459961,8.28
2205.99,3106.070068,8.28
2211.83,3112.75,8.28
2202.06,3141.889893,8.28
2181.66,3232.560059,8.28
2170.52,3241.530029,8.28
2169.66,3210.659912,8.28
2189.78,3200.120117,8.28
2168.74,3182.639893,8.28
2165.49,3211.899902,8.28
2161.34,3244.169922,8.28
2146.24,3270.050049,8.28
2140.98,3249.050049,8.28
2146.54,3272.050049,8.28
2150.26,3264.820068,8.28
2179.62,3236.320068,8.28
2169.01,3281.01001,8.28
2136.45,3267.159912,8.28
2112.26,3252.189941,8.28
2094.01,3258.449951,8.28
2065.73,3273.560059,8.28
1956.82,3258.97998,8.28
1920.32,3275.580078,8.28
1986.93,3266.439941,8.28
1957.02,3340.040039,8.28
1958.69,3353.780029,8.28
1882.13,3374.75,8.28
1903.93,3392.22998,8.28
1895.17,3375.47998,8.28
1924.59,3350.590088,8.28
1955.04,3348.169922,8.28
1955.1,3308.850098,8.28
1939.54,3308.810059,8.28
1947.36,3276.399902,8.28
1919.64,3302.189941,8.28
1924,3295.429932,8.28
1934.49,3307.169922,8.28
1938.87,3320.610107,8.28
1903.45,3281.300049,8.28
1902.99,3283.370117,8.28
1886.8,3262.370117,8.28
1827.25,3249.639893,8.28
1843.38,3246.51001,8.28
1847.54,3209.72998,8.28
1839.63,3144.590088,8.28
1834.14,3139.389893,8.28
1817.19,3141.01001,8.28
1862.36,3131.570068,8.28
1868.27,3136.97998,8.28
1861.56,3138.830078,8.28
1808.84,3118.669922,8.28
1856.53,3086.969971,8.28
1863.78,3083.600098,8.28
1852.6,3099.320068,8.28
1839.91,3138.889893,8.28
1818.38,3142.75,8.28
1784.61,3158.070068,8.28
1798.62,3154.389893,8.28
1822.69,3148.01001,8.28
1818.42,3097.159912,8.28
1807.02,3116.48999,8.28
1794.96,3097.47998,8.28
1793.88,3108.110107,8.28
1767.81,3161.909912,8.28
1764.93,3178.719971,8.28
1764.87,3174.840088,8.28
1726.53,3207.72998,8.28
1744.64,3188.899902,8.28
1686.61,3196.699951,8.28
1638.33,3172.040039,8.28
1691.33,3125.030029,8.28
1687.28,3047.560059,8.28
1655.9,3099.840088,8.28
1643.07,3137.370117,8.28
1615.58,3125.790039,8.28
1572.45,3130.350098,8.28
1520.67,3146.050049,8.28
1670.56,3156.219971,8.28
1718.06,3174.300049,8.28
1676.5,3162.02002,8.28
1677.88,3123.840088,8.28
1700.48,3140.139893,8.28
1682.77,3087.070068,8.28
1689.17,3081.340088,8.28
1707.75,3110.699951,8.28
1691.35,3096.939941,8.28
1679.57,3103.669922,8.28
1671.28,3079.429932,8.28
1594.05,3096.320068,8.28
1605.87,3057.840088,8.28
1630.36,3078.919922,8.28
1621.19,3038.280029,8.28
1615.93,3065.030029,8.28
1617.1,3058.570068,8.28
1621.34,3109.23999,8.28
1646.76,3102.439941,8.28
1669.89,3076.620117,8.28
1699.73,3048.449951,8.28
1705.66,3002.070068,8.28
1715.81,3009.209961,8.28
1712.56,3025.949951,8.28
1705.88,3023.199951,8.28
1722.59,2981.73999,8.28
1735,2921.129883,8.28
1732.3,2908.080078,8.28
1747.99,2680.47998,8.28
1762.56,2659.179932,8.27
1769.68,2610.27002,8.28
1745.23,2517.76001,8.28
1751.18,2489.27002,8.28
1745.41,2565.689941,8.28
1748.68,2560.73999,8.28
1728.88,2516.590088,8.28
1715.17,2526.360107,8.28
1688.01,2599.47998,8.28
1675.51,2590.25,8.28
1665.94,2626.209961,8.28
1687.29,2686.459961,8.28
1672.7,2674.090088,8.28
1631.54,2688.419922,8.28
1640.14,2669.320068,8.28
1606.1,2643.540039,8.28
1611.17,2702.48999,8.28
1633.64,2752.23999,8.28
1627.92,2720.77002,8.28
1639.48,2723.689941,8.28
1645.97,2747.189941,8.28
1611.39,2698.110107,8.28
1596.76,2665.790039,8.28
1583.46,2671.179932,8.28
1561.35,2701.23999,8.28
1576.44,2694.959961,8.28
1535.59,2672.620117,8.28
1485.11,2708.530029,8.28
1459.65,2721.370117,8.28
1479.62,2666.459961,8.28
1419.52,2628.02002,8.28
1415.44,2625.169922,8.28
1366.97,2666.530029,8.28
1358.69,2669.719971,8.28
1444.96,2713.919922,8.28
1456.4,2740.590088,8.28
1451.48,2732.610107,8.28
1359.55,2749.159912,8.28
1392.78,2755.350098,8.28
1396.61,2732.360107,8.28
1491.66,2785.560059,8.28
1485.77,2797.97998,8.28
1511.33,2813.560059,8.28
1518.28,2826,8.28
1485.8,2848.01001,8.28
1515.39,2831.570068,8.28
1506.62,2808.570068,8.28
1530.28,2846.709961,8.28
1531.43,2844.810059,8.28
1538.32,2824.429932,8.28
1524.7,2768.780029,8.28
1502.54,2797.070068,8.28
1526.8,2807.51001,8.28
1560.08,2784.100098,8.28
1569.21,2826.379883,8.28
1613,2884.449951,8.28
1640.26,2874.820068,8.28
1664.09,2877.909912,8.28
1643.69,2841.350098,8.28
1623.43,2819.629883,8.28
1665.15,2823.949951,8.28
1620.98,2800.139893,8.28
1623.88,2810.550049,8.28
1665.36,2828.27002,8.28
1682.51,2864.040039,8.28
1685.02,2890.870117,8.28
1669.69,2861.52002,8.28
1675.29,2867.820068,8.28
1649.48,2872.110107,8.28
1654.23,2892.790039,8.28
1650.67,2907.790039,8.28
1603.9,2913.399902,8.28
1608.51,2892.22998,8.28
1582.88,2903.72998,8.28
1594.51,2942.810059,8.28
1641.7,2977.820068,8.28
1634.64,2969.419922,8.28
1640.65,2954.090088,8.28
1667.52,2932.25,8.28
1677.66,2928.179932,8.28
1649.53,2896.01001,8.28
1658.98,2875.600098,8.28
1649.5,2888.679932,8.28
1640.29,2839.370117,8.28
1644.39,2863.52002,8.28
1628.14,2849.149902,8.28
1635.17,2831,8.28
1627.48,2858.77002,8.28
1624.55,2870.51001,8.28
1611.05,2885.820068,8.28
1615.92,2895.060059,8.28
1640.59,2822.98999,8.28
1665.81,2852.879883,8.28
1667.75,2896.379883,8.28
1652.37,2889.649902,8.28
1650.58,2835.209961,8.28
1638.2,2826.090088,8.28
1623.94,2794.590088,8.28
1616.23,2787.120117,8.28
1598.35,2819.409912,8.28
1549.5,2862.820068,8.28
1567.5,2864.439941,8.28
1541.53,2884.340088,8.28
1588.11,2876.909912,8.28
1564.49,2854,8.28
1571.61,2816.22998,8.28
1549.47,2854.870117,8.28
1555.05,2838.100098,8.28
1558.52,2868.51001,8.28
1524.81,2909.219971,8.28
1523.52,2916.27002,8.28
1515.73,2934.179932,8.28
1483.35,2918.530029,8.28
1490.51,2991.810059,8.28
1462,3074.060059,8.28
1521.26,3040.300049,8.28
1529.51,3081.949951,8.28
1517.23,3078.560059,8.27
1530.96,3082.5,8.28
1524.84,3093.840088,8.28
1511.71,3085.51001,8.28
1494.25,3047.199951,8.28
1496.24,3051.27002,8.28
1524.07,3068.370117,8.28
1507.67,3067.629883,8.28
1516.15,3074.530029,8.28
1562.72,3040.610107,8.28
1707.31,3042.189941,8.28
1706.59,3038.419922,8.28
1712.91,2997.550049,8.28
1723.55,3020.300049,8.28
1732.76,3046.25,8.28
1713.7,3045.919922,8.28
1724.95,3024.070068,8.28
1730.92,2999.719971,8.28
1713.13,2967.5,8.28
1722.19,2985.469971,8.28
1732.93,2987.139893,8.28
1729.99,2978.699951,8.28
1701.82,2971.48999,8.28
1696.94,3027.219971,8.28
1698.3,2971.25,8.28
1687.94,2993.850098,8.28
1691.62,2951.629883,8.28
1701.72,3013.300049,8.28
1704.91,2998.949951,8.28
1713.86,2987.639893,8.28
1681.01,2998.530029,8.28
1673.86,2960.959961,8.28
1672.4,2950.939941,8.28
1665.11,2934.409912,8.28
1657.5,2939.120117,8.28
1665.67,2911.120117,8.28
1669,2888.709961,8.28
1651.59,2918.790039,8.28
1653.01,2946.629883,8.28
1661.87,2954.120117,8.28
1653.96,2940.169922,8.28
1670.62,2897.790039,8.28
1668.07,2892.590088,8.28
1659.8,2964.02002,8.28
1647.05,2928.75,8.28
1634.57,2889.290039,8.28
1636.63,2928.820068,8.28
1646.72,2977.370117,8.28
1634.37,2966.929932,8.28
1646.79,2951.939941,8.28
1644.3,2963.189941,8.28
1671.35,2943.330078,8.28
1673.55,2913.320068,8.28
1686.11,2940.060059,8.28
1683.21,2966.27002,8.28
1670.68,2941.860107,8.28
1679.69,2914.25,8.28
1676.77,2893.310059,8.28
1667.32,2884.26001,8.28
1666.62,2891.060059,8.28
1668.77,2824.610107,8.28
1674.07,2820.139893,8.28
1663.97,2834.120117,8.28
1641.81,2788.070068,8.28
1631.38,2788.860107,8.28
1621.58,2810.310059,8.28
1625.11,2783.120117,8.28
1620.36,2805.26001,8.28
1624.56,2790.060059,8.28
1625.76,2773.919922,8.28
1604.08,2830.320068,8.28
1604.88,2840.570068,8.28
1594.58,2818,8.28
1619.35,2785.429932,8.28
