Shanghai,P Change,Dow,P Change,Y,
1102.03,0.000490005,3332.590088,0.001725406,8.28,0
1093.7,-0.007616348,3365.25,-0.009800159,8.28,0
1101.88,0.007423676,3364.48999,0.000225841,8.28,0
1124.64,0.020237587,3370.620117,-0.001822008,8.28,0
1108.59,-0.01447785,3347.959961,0.006722845,8.28,0
1104.99,-0.003257948,3363.199951,-0.004552023,8.28,0
1080.94,-0.022249154,3382.409912,-0.005711811,8.28,0
1055.59,-0.024015006,3380.800049,0.000475951,8.28,0
1047.28,-0.007934841,3391.550049,-0.003179721,8.28,0
1039.04,-0.007930397,3398.52002,-0.002055099,8.28,0
1033.55,-0.005311789,3379.620117,0.005561216,8.28,0
1038.6,0.004862315,3381.550049,-0.00057105,8.28,0
1017.98,-0.020255801,3314.080078,0.01995238,8.28,0
1011.5,-0.006406327,3348.060059,-0.010253217,8.28,0
1046.16,0.033130687,3385.540039,-0.011194536,8.28,0
1037.39,-0.008453908,3423.199951,-0.011123753,8.28,0
1040.42,0.002912285,3408.090088,0.004413959,8.28,0
1026.12,-0.013935992,3427.48999,-0.005692309,8.28,0
1012.1,-0.013852386,3423.439941,0.001181637,8.28,0
1014.36,0.002228006,3431.790039,-0.002439096,8.28,0
1021.05,0.006552079,3481.040039,-0.014351111,8.28,0
1020.63,-0.000411511,3495.439941,-0.004136667,8.28,0
1046.32,0.024552718,3485.77002,0.002766439,8.28,0
1045.4,-0.000880046,3446.909912,0.011148213,8.28,0
1072.81,0.025549725,3453.689941,-0.001966988,8.28,0
1089.91,0.015689369,3440.070068,0.003943571,8.28,0
1086.55,-0.003092357,3463.649902,-0.006854463,8.28,0
1083.03,-0.003250141,3440.439941,0.006701012,8.28,0
1088.95,0.00543643,3401.860107,0.011213634,8.28,0
1104.04,0.013667983,3412.399902,-0.003098245,8.28,0
1107.7,0.003304144,3404.449951,0.002329724,8.28,0
1102.59,-0.004634542,3393.219971,0.003298618,8.28,0
1128.74,0.023167426,3365.840088,0.008068997,8.28,0
1138.88,0.008903484,3351.540039,0.004248582,8.28,0
1152.53,0.011843509,3362.77002,-0.003350693,8.28,0
1165.03,0.010729337,3369.51001,-0.002004297,8.28,0
1183.58,0.015672789,3329.48999,0.011877104,8.28,0
1167.91,-0.01341713,3377.320068,-0.014365587,8.28,0
1187.01,0.01609085,3373.189941,0.001222901,8.28,0
1177.28,-0.008264814,3353,0.005985415,8.28,0
1192.83,0.013036225,3363.080078,-0.003006286,8.28,0
1148.04,-0.03901432,3377.310059,-0.004231235,8.28,0
1150.18,0.001860578,3377.350098,-1.18553E-05,8.28,0
1158.6,0.007267392,3394.310059,-0.005021677,8.28,0
1149.96,-0.007513305,3341.360107,0.015599621,8.28,0
1167.14,0.014719742,3351.060059,-0.002902995,8.28,0
1172.47,0.004545959,3376.98999,-0.007737829,8.28,0
1171.86,-0.00052054,3329.110107,0.014178272,8.28,0
1154.43,-0.01509836,3272.870117,0.0168934,8.11,-0.020961776
1146.38,-0.007022104,3213.47998,0.018146194,8.11,0
1162.8,0.014121087,3221.01001,-0.002343263,8.11,0
1184.93,0.018676209,3250.98999,-0.009307633,8.11,0
1188.85,0.003297304,3211.73999,0.012073245,8.11,0
1196.22,0.006161074,3285.320068,-0.022909724,8.11,0
1173.32,-0.019517267,3258.620117,0.008127047,8.1,-0.001234568
1194.31,0.017575001,3286.610107,-0.008589522,8.1,0
1194.41,8.37233E-05,3246.629883,0.012164578,8.11,0.001233046
1189.62,-0.004026496,3262.790039,-0.004977517,8.1,-0.001234568
1188.21,-0.001186659,3231.469971,0.009599167,8.1,0
1207.16,0.015698002,3270.300049,-0.012016227,8.11,0.001233046
1217.26,0.008297323,3298.530029,-0.008632229,8.11,0
1217.28,1.64301E-05,3285.840088,0.00384715,8.11,0
1212.95,-0.003569809,3322.540039,-0.011169123,8.1,-0.001234568
1220.63,0.006291833,3312.070068,0.003151195,8.1,0
1212.62,-0.006605532,3311.209961,0.000259689,8.1,0
1187.99,-0.020732498,3329.899902,-0.005644445,8.1,0
1159.96,-0.024164626,3292.120117,0.011345622,8.1,0
1151.98,-0.006927204,3307.439941,-0.004653483,8.1,0
1155.04,0.002649259,3257.209961,0.015186967,8.1,0
1133.24,-0.019236878,3224.830078,0.009940987,8.11,0.001233046
1131.77,-0.00129885,3264.27002,-0.012230084,8.1,-0.001234568
1155.48,0.020519611,3296.929932,-0.010005273,8.1,0
1155.61,0.000112495,3344.949951,-0.014565071,8.1,0
1138.95,-0.014627508,3357.870117,-0.003862589,8.1,0
1157.19,0.015762321,3355.070068,0.000833877,8.1,0
1161.85,0.004010845,3361.719971,-0.001982046,8.1,0
1152.61,-0.008016588,3360.550049,0.000348013,8.1,0
1139.55,-0.011460664,3342.51001,0.00536818,8.09,-0.001236094
1131.38,-0.00722127,3366.73999,-0.007249037,8.09,0
1141.2,0.008604977,3367.399902,-0.000196009,8.09,0
1134.61,-0.005808163,3349.199951,0.005404749,8.09,0
1135.95,0.001179629,3378.139893,-0.008640852,8.09,0
1141.32,0.004705078,3382.659912,-0.00133802,8.09,0
1141.17,-0.000131444,3363.540039,0.005652319,8.1,0.001234568
1121.92,-0.017158086,3365.629883,-0.000621323,8.09,-0.001236094
1097.16,-0.022567356,3364.76001,0.000258458,8.09,0
1097.78,0.000564776,3344.48999,0.00602421,8.09,0
1080.87,-0.015644805,3347.919922,-0.001025547,8.09,0
1092.82,0.010935012,3351.639893,-0.001111129,8.09,0
1089.95,-0.002633148,3356.23999,-0.001372491,8.09,0
1104.79,0.013432417,3359.169922,-0.00087298,8.09,0
1095.27,-0.008691921,3363.310059,-0.001232488,8.09,0
1100.05,0.004345257,3374.139893,-0.003219993,8.09,0
1100.65,0.000545132,3396.949951,-0.006760259,8.09,0
1110.15,0.008557402,3391.530029,0.001595526,8.09,0
1108.15,-0.00180481,3389.23999,0.000675223,8.09,0
1088.3,-0.018239456,3393.350098,-0.001212693,8.09,0
1090.19,0.001733643,3340.120117,0.015686557,8.09,0
1088.65,-0.001414596,3302.659912,0.011215227,8.09,0
1087.51,-0.001048266,3300.409912,0.000681269,8.09,0
1095.89,0.007646753,3348.780029,-0.014655791,8.09,0
1095.31,-0.00052953,3351.379883,-0.000776359,8.09,0
1117,0.019418084,3330.929932,0.00610195,8.09,0
1119.94,0.002625141,3348.419922,-0.005250783,8.09,0
1098.65,-0.019378328,3366.27002,-0.005330902,8.09,0
1105.75,0.006420981,3332.429932,0.010052696,8.09,0
1113.37,0.006844086,3343.669922,-0.003372911,8.09,0
1114.92,0.001390234,3393.469971,-0.014893829,8.09,0
1110.82,-0.003690967,3421.409912,-0.008233443,8.09,0
1096.99,-0.012607225,3417.379883,0.001177885,8.09,0
1099.26,0.002065026,3428.699951,-0.003312499,8.09,0
1098.75,-0.000464164,3445.73999,-0.004969825,8.09,0
1094.29,-0.004075702,3443.429932,0.00067041,8.09,0
1079.2,-0.01398258,3428.120117,0.004446095,8.09,0
1087.79,0.007896745,3443.949951,-0.004617643,8.09,0
1099.62,0.010758262,3490.889893,-0.013629682,8.09,0
1098.32,-0.001183626,3469.310059,0.006181757,8.09,0
1113.48,0.013614973,3481.679932,-0.003565514,8.08,-0.001237624
1116.37,0.002588747,3458.25,0.00672949,8.08,0
1117.85,0.00132397,3458.620117,-0.000107024,8.09,0.001236094
1125.39,0.0066999,3476.550049,-0.005184129,8.09,0
1123.56,-0.001628751,3508.909912,-0.009308039,8.08,-0.001237624
1127.51,0.003503295,3494.189941,0.004195027,8.09,0.001236094
1131.75,0.00374641,3484.169922,0.002867623,8.09,0
1136.34,0.004039284,3515.790039,-0.009075366,8.09,0
1130.76,-0.004934734,3519.840088,-0.00115196,8.09,0
1135.24,0.003946302,3491.070068,0.008173672,8.08,-0.001237624
1144.87,0.008411435,3459.909912,0.008925675,8.09,0.001236094
1156.82,0.010330043,3440.320068,0.005661952,8.08,-0.001237624
1154.29,-0.002191824,3464.47998,-0.007022577,8.08,0
1157.03,0.002368132,3464.070068,0.000118318,8.08,0
1169.86,0.010967124,3491.070068,-0.0077943,8.08,0
1161.06,-0.007579281,3471.22998,0.005683096,8.08,0
1180.96,0.016850698,3482.469971,-0.003238043,8.08,0
1197.27,0.013622658,3436.719971,0.013137227,8.08,0
1209.42,0.010046138,3446.399902,-0.002816619,8.08,0
1215.67,0.005141198,3444.949951,0.000420715,8.08,0
1220.62,0.004055316,3453.780029,-0.002563195,8.08,0
1211.05,-0.007902234,3461.590088,-0.002261308,8.08,0
1226.7,0.012757805,3440.899902,0.005977076,8.08,0
1221.46,-0.004289948,3425.840088,0.004376708,8.08,0
1202.87,-0.015454704,3445.73999,-0.005808766,8.08,0
1208.44,0.004609248,3425.199951,0.005960995,8.08,0
1233.35,0.020197024,3446.379883,-0.006183561,8.08,0
1251.58,0.014565589,3429.040039,0.005031321,8.08,0
1255.31,0.002971378,3457.209961,-0.008215104,8.08,0
1255.77,0.000366309,3468.540039,-0.003277232,8.08,0
1252.06,-0.002963117,3457.669922,0.003133917,8.08,0
1258.05,0.004761337,3500.850098,-0.01248823,8.07,-0.001239157
1258.05,0,3507.810059,-0.001988077,8.07,0
1287.63,0.022972438,3484.080078,0.006764899,8.07,0
1282.1,-0.004313236,3483.800049,8.03739E-05,8.07,0
1290.06,0.006170256,3506.090088,-0.006398197,8.07,0
1269.45,-0.016235378,3470.429932,0.010170918,8.08,0.001237624
1282.66,0.01029891,3479.669922,-0.002662491,8.08,0
1279.64,-0.002360039,3479.669922,0,8.08,0
1286.33,0.005200843,3512.340088,-0.009388869,8.07,-0.001239157
1299.17,0.009883233,3488.889893,0.006676516,8.07,0
1270.63,-0.022461299,3469.600098,0.005528921,8.07,0
1267.41,-0.002540614,3447.620117,0.006335019,8.07,0
1267.54,0.000102561,3451.659912,-0.001171763,8.07,0
1288.42,0.016205896,3456.370117,-0.00136462,8.07,0
1284.23,-0.003262655,3465.290039,-0.00258072,8.07,0
1288.85,0.003584591,3471.050049,-0.001662201,8.07,0
1296.87,0.00618412,3493.379883,-0.006433164,8.07,0
1297.19,0.000246687,3531.189941,-0.010823346,8.06,-0.001240695
1299.03,0.001416441,3538.870117,-0.002174954,8.07,0.001239157
1306.59,0.005786054,3542.870117,-0.001130304,8.07,0
1285.67,-0.016271672,3500.52002,0.011953613,8.07,0
1293.3,0.005899637,3433.080078,0.019265692,8.07,0
1288.95,-0.00337484,3423.560059,0.002773026,8.07,0
1259.92,-0.023041145,3442.639893,-0.005573097,8.07,0
1250.38,-0.007629681,3415.560059,0.007866008,8.06,-0.001240695
1245.17,-0.004184168,3428.47998,-0.003782665,8.06,0
1245.65,0.000385341,3389.639893,0.011328661,8.06,0
1259.67,0.011129899,3357.090088,0.009602732,8.06,0
1259.04,-0.000500381,3391.77002,-0.010330355,8.06,0
1274.81,0.012370471,3415.379883,-0.006960927,8.06,0
1274.19,-0.000486584,3373.659912,0.012215324,8.06,0
1269.46,-0.003725994,3407.570068,-0.010051445,8.06,0
1288.42,0.014715698,3360.929932,0.013687213,8.06,0
1290.39,0.00152667,3361.840088,-0.000270805,8.06,0
1296.71,0.004873873,3437.590088,-0.022532303,8.06,0
1302.46,0.004414723,3440.050049,-0.000715606,8.06,0
1294.7,-0.005993666,3424.120117,0.004630727,8.06,0
1295.91,0.000933707,3379.149902,0.013133364,8.05,-0.001242236
1298.79,0.002217449,3442.570068,-0.018768083,8.06,0.001240695
1305.57,0.005193134,3479.179932,-0.010634457,8.05,-0.001242236
1294.72,-0.00838019,3460.159912,0.005466811,8.05,0
1298.3,0.002757452,3500.090088,-0.01153998,8.05,0
1319.47,0.016044321,3522.97998,-0.006539801,8.05,0
1329.8,0.007768085,3510.830078,0.003448757,8.05,0
1340.16,0.00773042,3535.22998,-0.006949895,8.05,0
1339.74,-0.000313494,3521.280029,0.003945981,8.05,0
1342.96,0.002397689,3538.590088,-0.004915843,8.05,0
1359.08,0.011860965,3554.98999,-0.004634587,8.05,0
1362.23,0.002312385,3564.199951,-0.002590714,8.04,-0.001243781
1360.13,-0.00154397,3558.899902,0.001487023,8.04,0
1332.33,-0.020865701,3545.610107,0.003734242,8.04,0
1359.54,0.020014122,3548.97998,-0.000950435,8.04,0
1378.61,0.013832774,3590.780029,-0.011778046,8.04,0
1385.11,0.004692768,3612.25,-0.005979194,8.04,0
1396.7,0.008298131,3627.459961,-0.004210661,8.04,0
1385.9,-0.00779277,3643.669922,-0.004468681,8.04,0
1416.79,0.021802808,3655.97998,-0.003378478,8.05,0.001242236
1409.79,-0.004965279,3663.5,-0.00205691,8.05,0
1399.77,-0.007158319,3636.959961,0.007244449,8.05,0
1417.48,0.012494003,3642.01001,-0.001388536,8.05,0
1416.73,-0.000529388,3618.02002,0.006587019,8.05,0
1440.22,0.016310008,3653.100098,-0.009695933,8.04,-0.001243781
1497.1,0.037993454,3641.73999,0.003109717,8.04,0
1531.16,0.022244573,3622.949951,0.005159632,8.03,-0.00124533
1545.69,0.009400333,3637.75,-0.004085082,8.03,0
1537.38,-0.0054053,3619.649902,0.00497563,8.03,0
1602.83,0.040834025,3613.889893,0.001591317,8.03,0
1664.09,0.036812913,3629.370117,-0.004283535,8.03,0
1613.25,-0.031514024,3620.580078,0.002421919,8.03,0
1625.15,0.007322401,3637.919922,-0.004789245,8.02,-0.001246883
1617.28,-0.004866195,3662.629883,-0.006792332,8.02,0
1659.55,0.02547076,3672.939941,-0.002814933,8.03,0.00124533
1657.69,-0.001122043,3670.909912,0.000552699,8.03,0
1604.55,-0.03311832,3644.429932,0.007213465,8.02,-0.001246883
1590.92,-0.00856737,3640.100098,0.001188069,8.02,0
1591.42,0.000314185,3662.860107,-0.006252578,8.02,0
1613.89,0.013922882,3691.409912,-0.007794402,8.01,-0.001248439
1648.54,0.021018598,3696.5,-0.001378901,8.01,0
1657.29,0.005279704,3660.580078,0.009717279,8.01,0
1641.3,-0.009742277,3662.040039,-0.000398833,8,-0.00125
1684.19,0.025466248,3664.449951,-0.000658079,8,0
1669.4,-0.00885947,3638.060059,0.007201597,8.01,0.001248439
1684.62,0.009034678,3675.02002,-0.01015925,8.02,0.001246883
1679.13,-0.00326955,3695.48999,-0.00557003,8.02,0
1589.55,-0.056355572,3685.580078,0.002681623,8.02,0
1591.49,0.001218983,3699.929932,-0.003893513,8.01,-0.001248439
1551.38,-0.025854401,3711.52002,-0.003132516,8.01,0
1552.8,0.000914477,3706.939941,0.001234017,8.01,0
1548.49,-0.002783357,3704.02002,0.00078769,8.02,0.001246883
1531.33,-0.011205945,3677.22998,0.007232693,8.02,0
1533.98,0.001727532,3682.090088,-0.001321676,8.01,-0.001248439
1574.47,0.02571659,3666.060059,0.004353514,8.02,0.001246883
1586.29,0.007451349,3669.76001,-0.001009245,8.02,0
1592.33,0.003793184,3710.370117,-0.011066148,8.02,0
1598.12,0.003623007,3649.350098,0.016445804,8.02,0
1596.07,-0.001284405,3658.439941,-0.002490811,8.02,0
1605.71,0.006003575,3696.610107,-0.010433454,8.01,-0.001248439
1633.45,0.01698246,3674.600098,0.005954106,8.01,0
1639.55,0.003720533,3702.01001,-0.007459291,8.01,0
1639.29,-0.000158605,3720.72998,-0.005056704,8.01,0
1671.62,0.01934052,3728.030029,-0.001961994,8,-0.00125
1672.21,0.000352826,3726.47998,0.000415782,8,0
1697.28,0.014770692,3728.560059,-0.000558189,8,0
1681.55,-0.009354465,3689.459961,0.010486648,8.01,0.001248439
1718.56,0.021535472,3669.860107,0.005312391,8,-0.00125
1741.47,0.013155552,3682.370117,-0.003408852,8,0
1730.19,-0.006519515,3651.629883,0.008347948,8,0
1734.33,0.002387089,3680.580078,-0.00792802,8.01,0.001248439
1745.81,0.006575744,3694.51001,-0.003784711,8.02,0.001246883
1740,-0.00333908,3705.820068,-0.003061315,8.03,0.00124533
1655.77,-0.050870592,3692.780029,0.0035188,8.02,-0.001246883
1665.21,0.005668955,3744.090088,-0.013894697,8.02,0
1682.89,0.010505737,3759.209961,-0.00403833,8.02,0
1684.25,0.000807481,3766.449951,-0.001925934,8.02,0
1645.16,-0.023760607,3768.76001,-0.000613325,8.03,0.00124533
1655.12,0.006017691,3761.600098,0.001899806,8.02,-0.001246883
1665.33,0.006130917,3790.22998,-0.007611091,8.02,0
1665.94,0.00036616,3770.409912,0.005229252,8.02,0
1685.46,0.011581408,3773.570068,-0.000838147,8.01,-0.001248439
1686.65,0.000705541,3801.810059,-0.007483627,8.01,0
1675.17,-0.006853036,3764.600098,0.009787433,8.02,0.001246883
1662.03,-0.007905994,3794.429932,-0.007923772,8.01,-0.001248439
1612.73,-0.030569283,3780.540039,0.003660601,8.01,0
1600.61,-0.007572113,3788.139893,-0.002010256,8.02,0.001246883
1600.87,0.000162412,3746.75,0.010926179,8,-0.0025
1601.06,0.000118671,3737.080078,0.002580883,8,0
1570.15,-0.019686017,3738.679932,-0.000428103,8,0
1547.44,-0.014675852,3727.310059,0.003041146,8,0
1580.58,0.020966987,3759.439941,-0.008620126,8,0
1578.57,-0.001273304,3760.439941,-0.000265997,8,0
1606.07,0.017122541,3792.800049,-0.008605405,8,0
1605.93,-8.71769E-05,3832.72998,-0.010527824,8,0
1570.74,-0.022403453,3833.840088,-0.000289639,8,0
1595.66,0.015617362,3837.290039,-0.000899868,8,0
1616.41,0.01283709,3834.77002,0.000656718,8,0
1603.33,-0.008158021,3813.040039,0.005666567,8,0
1598.02,-0.003322862,3845.439941,-0.008497131,8,0
1601.15,0.001954845,3810.48999,0.009088674,7.99,-0.001251564
1613.36,0.007568057,3811.610107,-0.000293956,7.99,0
1612.4,-0.000595386,3809.090088,0.000661143,8,0.00125
1623.02,0.006543357,3782.449951,0.006993832,7.99,-0.001251564
1623.03,6.16132E-06,3808.320068,-0.006839513,7.99,0
1650.44,0.016607692,3783.98999,0.006388664,7.99,0
1651.02,0.000351298,3776.51001,0.001976744,7.99,0
1655.19,0.002519348,3800.090088,-0.006243881,7.99,0
1658.64,0.002080017,3834.570068,-0.009073464,7.99,0
1636.69,-0.013411214,3860.189941,-0.00668129,8,0.00125
1657.52,0.012566968,3846.98999,0.003419508,8,0
1664.08,0.003942118,3807.909912,0.010158612,8,0
1672.12,0.004808267,3808.459961,-0.000144449,8,0
1661.19,-0.006579621,3779.530029,0.007596228,7.99,-0.001251564
1667.98,0.004070792,3790.100098,-0.002796662,7.99,0
1674.97,0.004173209,3791.179932,-0.000284909,7.99,0
1695.86,0.012318234,3764.73999,0.006974067,7.99,0
1689.39,-0.003829785,3845.100098,-0.02134546,7.98,-0.001253133
1689.69,0.000177547,3856.050049,-0.002847767,7.97,-0.001254705
1721.05,0.018221435,3866.389893,-0.00268146,7.98,0.001253133
1732.99,0.006889826,3870.820068,-0.001145817,7.97,-0.001254705
1735.24,0.001296651,3881.73999,-0.002821087,7.97,0
1732.45,-0.001610436,3858.209961,0.006061722,7.97,0
1740.9,0.004853811,3859.350098,-0.000295509,7.97,0
1725.36,-0.009006816,3863.47998,-0.001070098,7.98,0.001253133
1722.37,-0.00173598,3860.350098,0.00081012,7.97,-0.001254705
1712.64,-0.005681287,3851.780029,0.002220024,7.97,0
1725.04,0.007188239,3897.570068,-0.01188802,7.97,0
1736.96,0.006862564,3898.48999,-0.000236024,7.97,0
1752.42,0.008822086,3950.02002,-0.013217946,7.97,0
1785.38,0.018461056,4002.620117,-0.013316413,7.99,0.002503129
1784.86,-0.000291339,3997.860107,0.001189224,8,0.00125
1790.1,0.002927211,4014.610107,-0.004189741,7.98,-0.002506266
1778.18,-0.006703483,4018.040039,-0.000854362,7.97,-0.001254705
1784.66,0.003630944,3973.179932,0.011164674,7.97,0
1771.3,-0.007542483,3917.72998,0.013956064,7.97,0
1763.9,-0.004195249,3929.600098,-0.003029846,7.97,0
1787.18,0.013026108,3911.709961,0.004552661,7.97,0
1792.25,0.002828846,3827.820068,0.021445837,7.97,0
1790.36,-0.001055654,3804.310059,0.006141879,7.97,0
1759.39,-0.017602692,3812.939941,-0.002268449,7.97,0
1805.18,0.025365891,3822.050049,-0.002389261,7.96,-0.001256281
1806.65,0.000813661,3797.310059,0.006472963,7.96,0
1810.65,0.002209151,3798.949951,-0.000431856,7.95,-0.001257862
1807.17,-0.001925663,3834.379883,-0.009326243,7.95,0
1809.66,0.001375949,3861.97998,-0.00719806,7.95,0
1837.99,0.015413577,3798.27002,0.016496709,7.95,0
1855.71,0.009548906,3846.590088,-0.012721599,7.94,-0.001259446
1851.31,-0.002376695,3892.219971,-0.011862424,7.95,0.001257862
1866.36,0.008063825,3903.550049,-0.002910955,7.95,0
1886.31,0.010576204,3823.73999,0.020445507,7.95,0
1889.53,0.001704127,3811.530029,0.003193199,7.95,0
1866.82,-0.012165072,3783.570068,0.007335627,7.95,0
1896.48,0.015639501,3784.379883,-0.000214035,7.94,-0.001259446
1883.35,-0.00697162,3777.790039,0.001741327,7.95,0.001257862
1863.77,-0.010505588,3739.179932,0.010220289,7.94,-0.001259446
1888.24,0.012959158,3709.429932,0.00795629,7.93,-0.001261034
1922.93,0.018040178,3730.25,-0.005612741,7.92,-0.001262626
1941.55,0.009590276,3821.870117,-0.024561388,7.92,0
1971.79,0.015336319,3821.300049,0.000149159,7.92,0
2017.28,0.022550167,3791.149902,0.007890023,7.91,-0.001264223
2037.55,0.009948222,3805.179932,-0.003700732,7.9,-0.001265823
2041.36,0.001866403,3860.540039,-0.014548617,7.9,0
2062.36,0.010182509,3839.209961,0.005525154,7.9,0
2050.81,-0.005631921,3847.909912,-0.002266078,7.9,0
2047.28,-0.001724239,3860.169922,-0.003186148,7.9,0
2038.72,-0.004198713,3819.22998,0.010605736,7.9,0
2054.09,0.007482632,3838.310059,-0.004995792,7.9,0
2099.29,0.021531089,3925.310059,-0.022666225,7.9,0
2102.05,0.001313004,3931.590088,-0.001599881,7.91,0.001264223
2161.65,0.027571531,3965.290039,-0.008571583,7.92,0.001262626
2173.28,0.005351358,3933.060059,0.008128026,7.91,-0.001264223
2156.6,-0.007734397,3931.350098,0.000434766,7.9,-0.001265823
2156.75,6.95491E-05,3903.360107,0.007119689,7.91,0.001264223
2093.64,-0.030143673,3914.600098,-0.002879568,7.91,0
2180.5,0.0398349,3923.969971,-0.002393571,7.91,0
2218.95,0.017328016,3878.820068,0.01150618,7.91,0
2223.45,0.002023882,3814.22998,0.016651994,7.9,-0.001265823
2249.11,0.011408957,3779.800049,0.009026706,7.9,0
2273.91,0.010906324,3777.449951,0.000621752,7.9,0
2332.43,0.025089713,3796.620117,-0.005074896,7.9,0
2364.18,0.013429603,3867.699951,-0.018721872,7.89,-0.001267427
2373.2,0.003800775,3799.72998,0.017573745,7.89,0
2342.94,-0.012915397,3781.850098,0.004705566,7.87,-0.002541296
2343.67,0.000311477,3849.860107,-0.017983264,7.88,0.001269036
2435.76,0.037807502,3839.189941,0.002771572,7.87,-0.001270648
2479.73,0.017731769,3808.719971,0.007936562,7.87,0
2536.39,0.022338836,3785.830078,0.006009865,7.87,0
2567.59,0.012151473,3839.870117,-0.014274291,7.88,0.001269036
2675.47,0.040321887,3822.27002,0.004583514,7.87,-0.001270648
2715.72,0.014821116,3797.620117,0.006449022,7.87,0
2641.33,-0.028163842,3818.189941,-0.005416504,7.86,-0.001272265
2707.2,0.024331413,3850.340088,-0.008420259,7.86,0
2807.8,0.035828763,3831.280029,0.004950227,7.86,0
2825.58,0.006292513,3803.77002,0.00718037,7.86,0
2770.11,-0.020024476,3794.280029,0.002494891,7.87,0.001270648
2668.11,-0.038229308,3744.679932,0.013072334,7.87,0
2794.7,0.045296454,3766.830078,-0.005915097,7.87,0
2821.02,0.009329959,3739.139893,0.007351058,7.87,0
2778.9,-0.015157077,3749.610107,-0.002800166,7.87,0
2756.98,-0.007950729,3810.929932,-0.016353654,7.87,0
2832.21,0.026562296,3855.97998,-0.011821274,7.85,-0.002547771
2933.19,0.034426682,3849.850098,0.001589708,7.84,-0.00127551
2949.14,0.005408356,3863.379883,-0.003514367,7.84,0
2975.13,0.008735753,3834.23999,0.007542591,7.83,-0.001277139
2857.36,-0.041216368,3841,-0.001763064,7.83,0
2882.56,0.008742229,3817.110107,0.006219707,7.84,0.00127551
2945.26,0.021288443,3810.050049,0.001849582,7.83,-0.001277139
2930.56,-0.005016106,3809.929932,3.15264E-05,7.82,-0.001278772
2786.34,-0.051759656,3840.77002,-0.00809466,7.82,0
2785.43,-0.0003267,3842.679932,-0.000497273,7.82,0
2673.21,-0.041979493,3830.409912,0.003193089,7.82,0
2612.54,-0.023222611,3843.659912,-0.00345916,7.83,0.001277139
2675.7,0.023605038,3862.330078,-0.004857393,7.83,0
2716.18,0.014903283,3855.709961,0.001714022,7.83,0
2737.73,0.007871485,3818.5,0.009650612,7.82,-0.001278772
2730.39,-0.002688261,3804.610107,0.003637526,7.83,0.001277139
2807.17,0.027351389,3805.590088,-0.000257577,7.82,-0.001278772
2831.87,0.008722152,3811.090088,-0.001445242,7.82,0
2905.09,0.025204038,3858.610107,-0.012468878,7.82,0
2993.01,0.029375111,3891.370117,-0.008490106,7.82,0
2998.47,0.001820929,3875.070068,0.004188769,7.82,0
3040.6,0.013855818,3873.909912,0.00029939,7.82,0
2771.79,-0.096980651,3878.929932,-0.001295854,7.82,0
2881.07,0.037930352,3871.850098,0.001825203,7.81,-0.00128041
2797.19,-0.029987237,3882.199951,-0.002673103,7.8,-0.001282051
2831.53,0.012127719,3848.689941,0.008631706,7.81,0.00128041
2785.31,-0.016594203,3838.649902,0.00260869,7.81,0
2840.18,0.019319198,3865.189941,-0.006913899,7.81,0
2896.59,0.019474624,3912.080078,-0.012131393,7.8,-0.001282051
2928.01,0.010730838,3932.340088,-0.005178833,7.81,0.00128041
2937.91,0.003369742,3929.679932,0.000676482,7.81,0
2954.91,0.005753136,3911.219971,0.004697574,7.81,0
2964.79,0.003332445,3908.419922,0.000715902,7.79,-0.002567394
2906.33,-0.020114715,3928.850098,-0.005227221,7.8,0.001282051
2951.7,0.015370803,3979.149902,-0.012802678,7.79,-0.001283697
2930.48,-0.007241135,3997.679932,-0.004656781,7.78,-0.001285347
3014.44,0.027852603,3971.850098,0.006461206,7.77,-0.001287001
3032.2,0.005857133,3975.76001,-0.000984406,7.78,0.001285347
3057.38,0.00823581,4000.280029,-0.006167379,7.78,0
3071.22,0.004506353,3985.840088,0.003609733,7.78,0
3074.29,0.000998605,4018.679932,-0.008239127,7.77,-0.001287001
3122.81,0.015537289,4024.98999,-0.001570182,7.77,0
3138.83,0.005103813,4050.120117,-0.006243525,7.77,0
3173.02,0.010775224,4028.709961,0.005286301,7.77,0
3197.54,0.007668395,4030.48999,-0.000441836,7.78,0.001285347
3183.98,-0.004258821,4057.060059,-0.006592268,7.77,-0.001287001
3252.59,0.021093959,4068.22998,-0.002753206,7.76,-0.00128866
3291.3,0.01176131,4083.419922,-0.003733796,7.76,0
3291.54,7.29142E-05,4097.72998,-0.00350443,7.76,0
3319.14,0.008315407,4119.439941,-0.005298046,7.76,0
3323.59,0.001338914,4122.339844,-0.000703956,7.75,-0.001290323
3398.95,0.022171553,4093.959961,0.006884411,7.75,0
3444.29,0.013163816,4103.259766,-0.002271592,7.75,0
3495.22,0.014571329,4088.01001,0.003716498,7.76,0.00128866
3531.03,0.010141517,4074.189941,0.003380635,7.76,0
3518.27,-0.003626782,4058.060059,0.00395904,7.76,0
3596.44,0.021735383,4037.01001,0.00518722,7.75,-0.001290323
3611.87,0.004272025,4074.090088,-0.009185035,7.74,-0.00129199
3612.4,0.000146717,4087.399902,-0.003266942,7.75,0.001290323
3449.02,-0.047369978,4100.149902,-0.003119342,7.74,-0.00129199
3584.2,0.037715529,4076.949951,0.005658318,7.74,0
3710.89,0.034140058,4097.25,-0.004979224,7.74,0
3720.53,0.002591029,4110.97998,-0.003351023,7.75,0.001290323
